fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-08-01,AA,AA_CODESHARE,AA,4396,YX,N434YX,4396,11624,EYW,"Key West, FL",13303,MIA,"Miami, FL",1326,1323,-3,13,1336,1400,7,1415,1407,-8,0,,0,N,49,44,24,1,125,,,,,,,,,
2018-11-14,DL,DL,DL,348,DL,N969DL,348,11618,EWR,"Newark, NJ",10397,ATL,"Atlanta, GA",1959,2016,17,15,2031,2244,14,2226,2258,32,0,,0,N,147,162,133,1,746,12,0,15,0,5,,,,
2019-12-14,DL,DL,DL,1236,DL,N374DA,1236,14679,SAN,"San Diego, CA",12478,JFK,"New York, NY",715,709,-6,21,730,1545,5,1529,1550,21,0,,0,N,314,341,315,1,2446,0,0,21,0,0,,,,
2018-03-02,AA,AA_CODESHARE,AA,5736,YV,N929LR,5736,14730,SDF,"Louisville, KY",11298,DFW,"Dallas/Fort Worth, TX",826,815,-11,12,827,926,14,1000,940,-20,0,,0,N,154,145,119,1,733,,,,,,,,,
2019-05-10,B6,B6,B6,1013,B6,N656JB,1013,12478,JFK,"New York, NY",12954,LGB,"Long Beach, CA",1726,1719,-7,22,1741,2016,3,2055,2019,-36,0,,0,N,389,360,335,1,2465,,,,,,,,,
2019-08-19,DL,DL,DL,826,DL,N318DX,826,11433,DTW,"Detroit, MI",14869,SLC,"Salt Lake City, UT",830,1152,202,10,1202,1322,4,1029,1326,177,0,,0,N,239,214,200,1,1481,0,0,0,0,177,,,,
2018-03-17,WN,WN,WN,3613,WN,N8519R,3613,14100,PHL,"Philadelphia, PA",13232,MDW,"Chicago, IL",1415,1549,94,18,1607,1647,3,1525,1650,85,0,,0,N,130,121,100,1,668,12,0,0,0,73,,,,
2019-05-17,WN,WN,WN,1378,WN,N7842A,1378,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",1450,1455,5,9,1504,1757,6,1810,1803,-7,0,,0,N,140,128,113,1,862,,,,,,,,,
2018-07-17,AA,AA_CODESHARE,AA,5176,OH,N261PS,5176,11146,CRW,"Charleston/Dunbar, WV",11057,CLT,"Charlotte, NC",1551,1540,-11,18,1558,1639,22,1709,1701,-8,0,,0,N,78,81,41,1,221,,,,,,,,,
2018-12-17,AA,AA_CODESHARE,AA,5209,OH,N563NN,5209,11057,CLT,"Charlotte, NC",11193,CVG,"Cincinnati, OH",919,918,-1,16,934,1031,5,1042,1036,-6,0,,0,N,83,78,57,1,335,,,,,,,,,
2019-07-07,UA,UA_CODESHARE,UA,6334,YV,N511MJ,6334,12264,IAD,"Washington, DC",12953,LGA,"New York, NY",1705,1819,74,38,1857,1945,8,1839,1953,74,0,,0,N,94,94,48,1,229,0,0,74,0,0,,,,
2018-06-04,AA,AA,AA,2228,AA,N902AA,2228,11298,DFW,"Dallas/Fort Worth, TX",14893,SMF,"Sacramento, CA",1130,1230,60,15,1245,1354,5,1315,1359,44,0,,0,N,225,209,189,1,1431,0,0,0,0,44,,,,
2019-07-30,AA,AA_CODESHARE,AA,5433,OH,N581NN,5433,14100,PHL,"Philadelphia, PA",14685,SAV,"Savannah, GA",827,822,-5,33,855,1029,6,1038,1035,-3,0,,0,N,131,133,94,1,629,,,,,,,,,
2019-11-18,AA,AA,AA,2150,AA,N749US,2150,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",2100,2215,75,33,2248,2355,10,2226,5,99,0,,0,N,86,110,67,1,399,0,0,72,0,27,,,,
2019-07-20,WN,WN,WN,4999,WN,N499WN,4999,13232,MDW,"Chicago, IL",10792,BUF,"Buffalo, NY",1205,1205,0,7,1212,1417,3,1430,1420,-10,0,,0,N,85,75,65,1,468,,,,,,,,,
2019-08-09,WN,WN,WN,31,WN,N561WN,31,12191,HOU,"Houston, TX",12451,JAX,"Jacksonville, FL",1555,1555,0,11,1606,1854,4,1910,1858,-12,0,,0,N,135,123,108,1,816,,,,,,,,,
2019-06-30,WN,WN,WN,2020,WN,N259WN,2020,10693,BNA,"Nashville, TN",12892,LAX,"Los Angeles, CA",2205,2207,2,11,2218,2356,8,25,4,-21,0,,0,N,260,237,218,1,1797,,,,,,,,,
2018-06-24,B6,B6,B6,886,B6,N316JB,886,14492,RDU,"Raleigh/Durham, NC",12478,JFK,"New York, NY",1005,1005,0,12,1017,1125,11,1137,1136,-1,0,,0,N,92,91,68,1,427,,,,,,,,,
2018-06-02,DL,DL,DL,1136,DL,N553NW,1136,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",1357,1352,-5,10,1402,1516,3,1537,1519,-18,0,,0,N,100,87,74,1,515,,,,,,,,,
2019-09-18,DL,DL_CODESHARE,DL,6279,G7,N642CA,6279,10693,BNA,"Nashville, TN",14492,RDU,"Raleigh/Durham, NC",1955,1951,-4,17,2008,2221,6,2238,2227,-11,0,,0,N,103,96,73,1,442,,,,,,,,,
2019-02-26,AA,AA,AA,1709,AA,N586UW,1709,11697,FLL,"Fort Lauderdale, FL",11057,CLT,"Charlotte, NC",1718,1731,13,31,1802,1941,10,1925,1951,26,0,,0,N,127,140,99,1,632,0,0,15,0,11,,,,
2019-05-16,UA,UA_CODESHARE,UA,5817,OO,N909SW,5817,11292,DEN,"Denver, CO",11109,COS,"Colorado Springs, CO",1156,1151,-5,23,1214,1229,7,1249,1236,-13,0,,0,N,53,45,15,1,73,,,,,,,,,
2018-03-12,AA,AA_CODESHARE,AA,4961,PT,N329EN,4961,11057,CLT,"Charlotte, NC",12124,HHH,"Hilton Head, SC",1330,1326,-4,21,1347,1440,6,1449,1446,-3,0,,0,N,79,80,53,1,207,,,,,,,,,
2019-11-20,WN,WN,WN,1659,WN,N789SW,1659,10140,ABQ,"Albuquerque, NM",12892,LAX,"Los Angeles, CA",2030,2131,61,11,2142,2218,9,2135,2227,52,0,,0,N,125,116,96,1,677,52,0,0,0,0,,,,
2018-01-27,UA,UA_CODESHARE,UA,5367,OO,N901EV,5367,11109,COS,"Colorado Springs, CO",12892,LAX,"Los Angeles, CA",640,634,-6,19,653,759,31,833,830,-3,0,,0,N,173,176,126,1,833,,,,,,,,,
2018-11-24,UA,UA_CODESHARE,UA,3966,EV,N25134,3966,11193,CVG,"Cincinnati, OH",11618,EWR,"Newark, NJ",1344,1410,26,55,1505,1652,17,1550,1709,79,0,,0,N,126,179,107,1,569,4,0,75,0,0,,,,
2019-07-25,UA,UA_CODESHARE,UA,4342,EV,N13988,4342,15412,TYS,"Knoxville, TN",12266,IAH,"Houston, TX",1147,1136,-11,11,1147,1243,10,1312,1253,-19,0,,0,N,145,137,116,1,771,,,,,,,,,
2019-10-02,AA,AA_CODESHARE,AA,3204,OO,N758SK,3204,10747,BRO,"Brownsville, TX",11298,DFW,"Dallas/Fort Worth, TX",600,556,-4,16,612,728,12,739,740,1,0,,0,N,99,104,76,1,482,,,,,,,,,
2018-04-02,AA,AA_CODESHARE,AA,3814,MQ,N853AE,3814,14492,RDU,"Raleigh/Durham, NC",12953,LGA,"New York, NY",755,,,,,,,942,,,1,C,0,N,107,,,1,431,,,,,,,,,
2019-04-10,AS,AS_CODESHARE,AS,2276,QX,N432QX,2276,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",1955,2110,75,10,2120,2153,5,2050,2158,68,0,,0,N,55,48,33,1,129,68,0,0,0,0,,,,
2018-06-28,UA,UA_CODESHARE,UA,3469,YX,N637RW,3469,11423,DSM,"Des Moines, IA",13930,ORD,"Chicago, IL",540,534,-6,9,543,640,11,702,651,-11,0,,0,N,82,77,57,1,299,,,,,,,,,
2019-04-26,DL,DL_CODESHARE,DL,6051,YX,N202JQ,6051,12953,LGA,"New York, NY",14492,RDU,"Raleigh/Durham, NC",2030,,,,,,,2228,,,1,B,0,N,118,,,1,431,,,,,,,,,
2018-02-12,AA,AA,AA,2442,AA,N132AN,2442,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",600,554,-6,17,611,1131,9,1213,1140,-33,0,,0,N,253,226,200,1,1744,,,,,,,,,
2018-11-24,WN,WN,WN,5336,WN,N760SW,5336,15304,TPA,"Tampa, FL",15016,STL,"St. Louis, MO",825,823,-2,12,835,953,4,950,957,7,0,,0,N,145,154,138,1,869,,,,,,,,,
2018-07-03,UA,UA,UA,213,UA,N62895,213,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",1119,1107,-12,18,1125,1302,5,1337,1307,-30,0,,0,N,138,120,97,1,679,,,,,,,,,
2019-05-30,WN,WN,WN,1663,WN,N8634A,1663,11433,DTW,"Detroit, MI",14107,PHX,"Phoenix, AZ",545,541,-4,7,548,657,4,700,701,1,0,,0,N,255,260,249,1,1671,,,,,,,,,
2019-07-12,UA,UA_CODESHARE,UA,5398,OO,N926SW,5398,11292,DEN,"Denver, CO",11540,ELP,"El Paso, TX",1540,1549,9,92,1721,1847,3,1735,1850,75,0,,0,N,115,181,86,1,563,0,0,66,0,9,,,,
2018-01-30,AA,AA,AA,602,AA,N673AW,602,14107,PHX,"Phoenix, AZ",11618,EWR,"Newark, NJ",1640,1635,-5,28,1703,2312,7,2320,2319,-1,0,,0,N,280,284,249,1,2133,,,,,,,,,
2018-08-16,UA,UA,UA,708,UA,N87507,708,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1000,953,-7,63,1056,1150,9,1129,1159,30,0,,0,N,89,126,54,1,337,0,0,30,0,0,,,,
2019-01-22,DL,DL,DL,1567,DL,N909DA,1567,14730,SDF,"Louisville, KY",10397,ATL,"Atlanta, GA",1615,1612,-3,20,1632,1728,8,1752,1736,-16,0,,0,N,97,84,56,1,321,,,,,,,,,
2019-09-23,AA,AA,AA,2021,AA,N110UW,2021,11042,CLE,"Cleveland, OH",11057,CLT,"Charlotte, NC",637,632,-5,10,642,749,15,821,804,-17,0,,0,N,104,92,67,1,430,,,,,,,,,
2019-10-13,AA,AA_CODESHARE,AA,5238,OH,N515AE,5238,11267,DAY,"Dayton, OH",14100,PHL,"Philadelphia, PA",823,820,-3,10,830,937,4,1000,941,-19,0,,0,N,97,81,67,1,477,,,,,,,,,
2019-03-04,DL,DL_CODESHARE,DL,3799,OO,N263SY,3799,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1830,1844,14,16,1900,2129,4,2141,2133,-8,0,,0,N,131,109,89,1,733,,,,,,,,,
2019-12-09,DL,DL_CODESHARE,DL,4055,OO,N439SW,4055,10397,ATL,"Atlanta, GA",11641,FAY,"Fayetteville, NC",810,806,-4,12,818,908,16,930,924,-6,0,,0,N,80,78,50,1,331,,,,,,,,,
2018-03-20,WN,WN,WN,1427,WN,N284WN,1427,12889,LAS,"Las Vegas, NV",14893,SMF,"Sacramento, CA",1525,1525,0,11,1536,1645,3,1655,1648,-7,0,,0,N,90,83,69,1,397,,,,,,,,,
2019-03-15,WN,WN,WN,2138,WN,N8672F,2138,11066,CMH,"Columbus, OH",13232,MDW,"Chicago, IL",1810,1810,0,12,1822,1815,4,1825,1819,-6,0,,0,N,75,69,53,1,283,,,,,,,,,
2019-02-24,NK,NK,NK,1078,NK,N510NK,1078,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1809,1803,-6,11,1814,1936,8,2010,1944,-26,0,,0,N,121,101,82,1,581,,,,,,,,,
2019-11-24,DL,DL,DL,400,DL,N389DA,400,11193,CVG,"Cincinnati, OH",10397,ATL,"Atlanta, GA",934,930,-4,17,947,1048,5,1107,1053,-14,0,,0,N,93,83,61,1,373,,,,,,,,,
2019-04-02,WN,WN,WN,2502,WN,N257WN,2502,14869,SLC,"Salt Lake City, UT",14831,SJC,"San Jose, CA",810,808,-2,14,822,903,3,910,906,-4,0,,0,N,120,118,101,1,584,,,,,,,,,
2018-08-19,UA,UA,UA,1249,UA,N806UA,1249,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",2100,2055,-5,21,2116,2201,9,2233,2210,-23,0,,0,N,153,135,105,1,733,,,,,,,,,
2018-08-26,AA,AA_CODESHARE,AA,3125,OO,N864AS,3125,13241,MEI,"Meridian, MS",11298,DFW,"Dallas/Fort Worth, TX",939,924,-15,14,938,1053,19,1137,1112,-25,0,,0,N,118,108,75,1,485,,,,,,,,,
2018-02-11,HA,HA,HA,235,HA,N492HA,235,13830,OGG,"Kahului, HI",12173,HNL,"Honolulu, HI",1200,1149,-11,7,1156,1222,10,1241,1232,-9,0,,0,N,41,43,26,1,100,,,,,,,,,
2019-02-19,AA,AA,AA,2737,AA,N881NN,2737,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",710,707,-3,15,722,955,9,1015,1004,-11,0,,0,N,125,117,93,1,731,,,,,,,,,
2018-12-22,UA,UA,UA,1523,UA,N67058,1523,11618,EWR,"Newark, NJ",14843,SJU,"San Juan, PR",825,825,0,56,921,1338,4,1317,1342,25,0,,0,N,232,257,197,1,1608,0,0,25,0,0,,,,
2019-06-13,AS,AS,AS,708,AS,N453AS,708,14771,SFO,"San Francisco, CA",14492,RDU,"Raleigh/Durham, NC",2120,2251,91,22,2313,653,5,545,658,73,0,,0,N,325,307,280,1,2400,73,0,0,0,0,,,,
2019-11-02,UA,UA,UA,1603,UA,N76529,1603,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",1540,1534,-6,14,1548,1706,5,1731,1711,-20,0,,0,N,231,217,198,1,1440,,,,,,,,,
2019-09-30,WN,WN,WN,2127,WN,N712SW,2127,11259,DAL,"Dallas, TX",12953,LGA,"New York, NY",1500,1636,96,16,1652,2051,10,1935,2101,86,0,,0,N,215,205,179,1,1381,86,0,0,0,0,,,,
2018-12-21,AA,AA_CODESHARE,AA,4879,PT,N654AE,4879,10785,BTV,"Burlington, VT",14100,PHL,"Philadelphia, PA",1848,1913,25,15,1928,2102,9,2039,2111,32,0,,0,N,111,118,94,1,335,0,0,7,0,25,,,,
2018-09-14,DL,DL_CODESHARE,DL,5166,9E,N605LR,5166,14492,RDU,"Raleigh/Durham, NC",12478,JFK,"New York, NY",713,706,-7,21,727,829,6,900,835,-25,0,,0,N,107,89,62,1,427,,,,,,,,,
2019-11-11,WN,WN,WN,1245,WN,N7848A,1245,10693,BNA,"Nashville, TN",13204,MCO,"Orlando, FL",1125,1122,-3,7,1129,1352,6,1420,1358,-22,0,,0,N,115,96,83,1,616,,,,,,,,,
2018-04-28,DL,DL_CODESHARE,DL,3313,9E,N336PQ,3313,13198,MCI,"Kansas City, MO",12953,LGA,"New York, NY",1605,1545,-20,11,1556,1913,4,1951,1917,-34,0,,0,N,166,152,137,1,1107,,,,,,,,,
2018-12-11,AA,AA,AA,625,AA,N576UW,625,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",620,612,-8,19,631,819,6,849,825,-24,0,,0,N,89,73,48,1,304,,,,,,,,,
2019-02-04,UA,UA,UA,491,UA,N804UA,491,11292,DEN,"Denver, CO",14524,RIC,"Richmond, VA",949,1004,15,14,1018,1458,5,1513,1503,-10,0,,0,N,204,179,160,1,1482,,,,,,,,,
2018-10-10,DL,DL_CODESHARE,DL,3685,OO,N431SW,3685,11433,DTW,"Detroit, MI",11977,GRB,"Green Bay, WI",820,820,0,24,844,834,3,843,837,-6,0,,0,N,83,77,50,1,287,,,,,,,,,
2018-08-22,WN,WN,WN,2361,WN,N7711N,2361,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",815,,,,,,,935,,,1,C,0,N,80,,,1,337,,,,,,,,,
2019-07-12,UA,UA,UA,1787,UA,N475UA,1787,11292,DEN,"Denver, CO",15370,TUL,"Tulsa, OK",2035,2243,128,14,2257,113,6,2316,119,123,0,,0,N,101,96,76,1,541,0,0,0,0,123,,,,
2018-06-28,WN,WN,WN,2573,WN,N796SW,2573,14107,PHX,"Phoenix, AZ",10397,ATL,"Atlanta, GA",1700,1702,2,6,1708,2326,6,2340,2332,-8,0,,0,N,220,210,198,1,1587,,,,,,,,,
2019-12-22,WN,WN,WN,1576,WN,N930WN,1576,11259,DAL,"Dallas, TX",10423,AUS,"Austin, TX",800,757,-3,13,810,841,10,900,851,-9,0,,0,N,60,54,31,1,189,,,,,,,,,
2018-10-06,WN,WN,WN,1030,WN,N8542Z,1030,14107,PHX,"Phoenix, AZ",13198,MCI,"Kansas City, MO",1755,1755,0,7,1802,2208,5,2225,2213,-12,0,,0,N,150,138,126,1,1044,,,,,,,,,
2019-11-30,DL,DL,DL,1194,DL,N776DE,1194,14869,SLC,"Salt Lake City, UT",14057,PDX,"Portland, OR",1507,1506,-1,9,1515,1554,4,1606,1558,-8,0,,0,N,119,112,99,1,630,,,,,,,,,
2019-11-21,AA,AA,AA,1150,AA,N562UW,1150,11618,EWR,"Newark, NJ",11298,DFW,"Dallas/Fort Worth, TX",500,516,16,13,529,750,15,809,805,-4,0,,0,N,249,229,201,1,1372,,,,,,,,,
2019-01-24,UA,UA_CODESHARE,UA,4688,AX,N21129,4688,12012,GUC,"Gunnison, CO",11292,DEN,"Denver, CO",1655,1727,32,4,1731,1809,7,1758,1816,18,0,,0,N,63,49,38,1,152,0,0,0,0,18,,,,
2019-03-28,B6,B6,B6,872,B6,N561JB,872,14869,SLC,"Salt Lake City, UT",12478,JFK,"New York, NY",1253,1245,-8,11,1256,1835,5,1920,1840,-40,0,,0,N,267,235,219,1,1990,,,,,,,,,
2018-04-02,AS,AS,AS,1407,AS,N843VA,1407,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",915,913,-2,58,1011,1251,5,1248,1256,8,0,,0,N,393,403,340,1,2475,,,,,,,,,
2018-11-04,AA,AA,AA,2319,AA,N961NN,2319,14107,PHX,"Phoenix, AZ",14057,PDX,"Portland, OR",1607,1620,13,21,1641,1818,4,1754,1822,28,0,,0,N,167,182,157,1,1009,0,0,15,0,13,,,,
2018-12-25,AA,AA_CODESHARE,AA,5637,OH,N591NN,5637,11057,CLT,"Charlotte, NC",15096,SYR,"Syracuse, NY",920,916,-4,19,935,1101,4,1111,1105,-6,0,,0,N,111,109,86,1,603,,,,,,,,,
2018-06-04,DL,DL,DL,1206,DL,N877DN,1206,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",1105,1102,-3,19,1121,1231,8,1300,1239,-21,0,,0,N,295,277,250,1,1947,,,,,,,,,
2019-10-21,DL,DL,DL,1437,DL,N876DN,1437,10397,ATL,"Atlanta, GA",14747,SEA,"Seattle, WA",1206,1204,-2,13,1217,1413,16,1435,1429,-6,0,,0,N,329,325,296,1,2182,,,,,,,,,
2018-09-26,UA,UA_CODESHARE,UA,6189,YV,N510MJ,6189,11193,CVG,"Cincinnati, OH",12264,IAD,"Washington, DC",1445,1440,-5,29,1509,1608,8,1614,1616,2,0,,0,N,89,96,59,1,388,,,,,,,,,
2019-09-18,WN,WN,WN,2491,WN,N933WN,2491,15016,STL,"St. Louis, MO",13487,MSP,"Minneapolis, MN",1640,1647,7,9,1656,1804,4,1815,1808,-7,0,,0,N,95,81,68,1,448,,,,,,,,,
2019-01-03,UA,UA,UA,2217,UA,N77867,2217,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1955,2108,73,10,2118,2202,7,2133,2209,36,0,,0,N,158,121,104,1,862,0,0,0,0,36,,,,
2018-10-21,UA,UA,UA,1290,UA,N69810,1290,13930,ORD,"Chicago, IL",12266,IAH,"Houston, TX",1601,1600,-1,21,1621,1832,7,1842,1839,-3,0,,0,N,161,159,131,1,925,,,,,,,,,
2018-08-29,AA,AA,AA,1977,AA,N806AW,1977,15304,TPA,"Tampa, FL",13303,MIA,"Miami, FL",611,602,-9,13,615,655,14,717,709,-8,0,,0,N,66,67,40,1,204,,,,,,,,,
2019-12-19,DL,DL,DL,748,DL,N943AT,748,10397,ATL,"Atlanta, GA",11977,GRB,"Green Bay, WI",2054,2050,-4,9,2059,2142,5,2211,2147,-24,0,,0,N,137,117,103,1,774,,,,,,,,,
2018-06-04,DL,DL_CODESHARE,DL,4173,OO,N916EV,4173,14696,SBN,"South Bend, IN",11433,DTW,"Detroit, MI",1343,1343,0,7,1350,1439,10,1450,1449,-1,0,,0,N,67,66,49,1,157,,,,,,,,,
2018-03-12,WN,WN,WN,1855,WN,N8693A,1855,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",545,541,-4,13,554,647,7,700,654,-6,0,,0,N,135,133,113,1,775,,,,,,,,,
2018-11-12,UA,UA_CODESHARE,UA,6210,YV,N89317,6210,12451,JAX,"Jacksonville, FL",12264,IAD,"Washington, DC",1400,1359,-1,9,1408,1538,5,1542,1543,1,0,,0,N,102,104,90,1,630,,,,,,,,,
2018-05-03,DL,DL,DL,2531,DL,N717TW,2531,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",800,756,-4,12,808,1633,12,1645,1645,0,0,,0,N,345,349,325,1,2611,,,,,,,,,
2018-04-03,AA,AA_CODESHARE,AA,6018,CP,N219NN,6018,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",700,653,-7,46,739,839,16,851,855,4,0,,0,N,111,122,60,1,337,,,,,,,,,
2018-12-06,AA,AA_CODESHARE,AA,5324,OH,N549NN,5324,10874,CAK,"Akron, OH",11057,CLT,"Charlotte, NC",1157,1153,-4,12,1205,1308,17,1334,1325,-9,0,,0,N,97,92,63,1,394,,,,,,,,,
2018-03-20,DL,DL_CODESHARE,DL,3331,9E,N920XJ,3331,11618,EWR,"Newark, NJ",13487,MSP,"Minneapolis, MN",1451,1447,-4,16,1503,1629,8,1655,1637,-18,0,,0,N,184,170,146,1,1008,,,,,,,,,
2018-05-25,AA,AA_CODESHARE,AA,4268,AX,N623AE,4268,10599,BHM,"Birmingham, AL",11278,DCA,"Washington, DC",610,603,-7,14,617,900,5,918,905,-13,0,,0,N,128,122,103,1,653,,,,,,,,,
2019-10-27,B6,B6,B6,1735,B6,N316JB,1735,10721,BOS,"Boston, MA",13487,MSP,"Minneapolis, MN",1640,1638,-2,22,1700,1854,8,1906,1902,-4,0,,0,N,206,204,174,1,1124,,,,,,,,,
2019-05-12,AA,AA_CODESHARE,AA,4997,PT,N646AE,4997,14100,PHL,"Philadelphia, PA",12391,ISP,"Islip, NY",1725,1836,71,16,1852,1929,5,1832,1934,62,0,,0,N,67,58,37,1,130,0,0,0,0,62,,,,
2018-07-07,AA,AA_CODESHARE,AA,5220,OH,N567NN,5220,13577,MYR,"Myrtle Beach, SC",11057,CLT,"Charlotte, NC",1116,1128,12,9,1137,1211,9,1225,1220,-5,0,,0,N,69,52,34,1,157,,,,,,,,,
2018-02-01,WN,WN,WN,5389,WN,N285WN,5389,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",1935,1929,-6,28,1957,2223,7,2235,2230,-5,0,,0,N,180,181,146,1,1065,,,,,,,,,
2018-08-17,AS,AS,AS,748,AS,N493AS,748,14747,SEA,"Seattle, WA",15016,STL,"St. Louis, MO",1225,1235,10,35,1310,1827,5,1820,1832,12,0,,0,N,235,237,197,1,1709,,,,,,,,,
2018-02-02,WN,WN,WN,5963,WN,N707SA,5963,11433,DTW,"Detroit, MI",15016,STL,"St. Louis, MO",1955,2008,13,8,2016,2033,3,2030,2036,6,0,,0,N,95,88,77,1,440,,,,,,,,,
2019-10-28,WN,WN,WN,1058,WN,N444WN,1058,12191,HOU,"Houston, TX",13204,MCO,"Orlando, FL",1425,1426,1,5,1431,1723,20,1750,1743,-7,0,,0,N,145,137,112,1,849,,,,,,,,,
2018-06-03,AA,AA_CODESHARE,AA,5298,OH,N221PS,5298,14108,PIA,"Peoria, IL",11057,CLT,"Charlotte, NC",1348,1343,-5,9,1352,1625,22,1655,1647,-8,0,,0,N,127,124,93,1,607,,,,,,,,,
2018-08-15,WN,WN,WN,1052,WN,N413WN,1052,14570,RNO,"Reno, NV",12889,LAS,"Las Vegas, NV",610,608,-2,8,616,712,3,725,715,-10,0,,0,N,75,67,56,1,345,,,,,,,,,
2018-09-16,AS,AS,AS,604,AS,N467AS,604,14747,SEA,"Seattle, WA",12889,LAS,"Las Vegas, NV",1845,1835,-10,11,1846,2043,7,2118,2050,-28,0,,0,N,153,135,117,1,867,,,,,,,,,
2019-11-01,UA,UA_CODESHARE,UA,4966,C5,N12163,4966,13244,MEM,"Memphis, TN",11618,EWR,"Newark, NJ",1715,1800,45,24,1824,2132,19,2100,2151,51,0,,0,N,165,171,128,1,946,0,0,51,0,0,,,,
2018-11-12,UA,UA,UA,763,UA,N76532,763,11042,CLE,"Cleveland, OH",11292,DEN,"Denver, CO",856,852,-4,10,902,1006,10,1018,1016,-2,0,,0,N,202,204,184,1,1201,,,,,,,,,
2018-12-29,DL,DL,DL,2747,DL,N3763D,2747,12478,JFK,"New York, NY",14679,SAN,"San Diego, CA",1929,1924,-5,15,1939,2214,26,2313,2240,-33,0,,0,N,404,376,335,1,2446,,,,,,,,,
2019-10-20,UA,UA_CODESHARE,UA,5292,OO,N913SW,5292,11109,COS,"Colorado Springs, CO",13930,ORD,"Chicago, IL",910,903,-7,16,919,1217,14,1256,1231,-25,0,,0,N,166,148,118,1,911,,,,,,,,,
2018-04-11,AA,AA,AA,539,AA,N659AW,539,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",1339,1337,-2,13,1350,1559,9,1611,1608,-3,0,,0,N,152,151,129,1,920,,,,,,,,,
2018-04-29,DL,DL,DL,1992,DL,N336DX,1992,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1459,1502,3,41,1543,1729,5,1731,1734,3,0,,0,N,152,152,106,1,762,,,,,,,,,
2018-03-04,DL,DL,DL,1307,DL,N950DL,1307,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1544,1540,-4,12,1552,1700,4,1716,1704,-12,0,,0,N,92,84,68,1,481,,,,,,,,,
2018-07-28,NK,NK,NK,370,NK,N640NK,370,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",1625,1619,-6,13,1632,1817,6,1836,1823,-13,0,,0,N,131,124,105,1,763,,,,,,,,,
2019-09-02,DL,DL,DL,1284,DL,N965DL,1284,15370,TUL,"Tulsa, OK",10397,ATL,"Atlanta, GA",600,554,-6,16,610,839,10,859,849,-10,0,,0,N,119,115,89,1,674,,,,,,,,,
2019-04-25,WN,WN,WN,1900,WN,N488WN,1900,11259,DAL,"Dallas, TX",14893,SMF,"Sacramento, CA",2100,2059,-1,11,2110,2227,9,2240,2236,-4,0,,0,N,220,217,197,1,1442,,,,,,,,,
2019-11-15,UA,UA_CODESHARE,UA,5231,OO,N200SY,5231,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",1545,1541,-4,26,1607,1710,5,1724,1715,-9,0,,0,N,99,94,63,1,391,,,,,,,,,
2019-03-20,AA,AA,AA,1820,AA,N680AW,1820,14027,PBI,"West Palm Beach/Palm Beach, FL",14100,PHL,"Philadelphia, PA",1153,1145,-8,12,1157,1426,10,1433,1436,3,0,,0,N,160,171,149,1,951,,,,,,,,,
2018-07-13,DL,DL,DL,1503,DL,N389DA,1503,12892,LAX,"Los Angeles, CA",15304,TPA,"Tampa, FL",2205,2217,12,14,2231,552,6,553,558,5,0,,0,N,288,281,261,1,2158,,,,,,,,,
